timestamp_utc,event_type,severity,metric,value,change_value,baseline,note
2025-10-12T10:30:20.191003+00:00,volume_anomaly,moderate,volume_total,2925.0852332730615,2.588250458022972,2638.4814647036465,Volume 2.59σ from mean
2025-10-12T10:46:47.111951+00:00,volume_anomaly,moderate,volume_total,6687.836364091048,2.79443228665531,3345.319153299545,Volume 2.79σ from mean
2025-10-12T11:58:41.109979+00:00,volume_anomaly,moderate,volume_total,2112.80168324503,2.7680408077341925,1844.2569708764943,Volume 2.77σ from mean
2025-10-12T13:08:32.737117+00:00,volume_anomaly,moderate,volume_total,5083.9797470976,2.8077823463426403,2785.062465269917,Volume 2.81σ from mean
2025-10-12T13:53:43.190267+00:00,volume_anomaly,moderate,volume_total,4922.707340253901,2.5636265913508574,2957.6869617193697,Volume 2.56σ from mean
2025-10-12T14:45:03.680012+00:00,volume_anomaly,moderate,volume_total,11449.389245965589,2.72967138959313,3871.8355737170687,Volume 2.73σ from mean
2025-10-12T14:59:25.957093+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,71.47,25.439999999999998,46.03,Sudden seller dominance surge
2025-10-12T15:19:58.252426+00:00,volume_anomaly,moderate,volume_total,40580.54042983299,2.7991590185622295,10680.359302669578,Volume 2.80σ from mean
2025-10-12T15:40:33.306321+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,71.71000000000001,22.650000000000006,49.06,Sudden seller dominance surge
2025-10-12T15:52:55.742194+00:00,buyer_surge,high,consolidated_buyers_pct_notional,77.87,37.00000000000001,40.87,Sudden buyer dominance surge
2025-10-12T15:55:00.332747+00:00,volume_anomaly,moderate,volume_total,18114.84563222735,2.5636543940520746,6110.7518642623345,Volume 2.56σ from mean
2025-10-12T17:07:09.164927+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,70.46000000000001,26.430000000000007,44.03,Sudden seller dominance surge
2025-10-12T17:17:28.272314+00:00,volume_anomaly,moderate,volume_total,14482.803671842255,2.788595451776786,4408.296601802865,Volume 2.79σ from mean
2025-10-12T17:33:58.507676+00:00,buyer_surge,high,consolidated_buyers_pct_notional,70.31,37.900000000000006,32.41,Sudden buyer dominance surge
2025-10-12T18:25:32.810653+00:00,volume_anomaly,moderate,volume_total,7887.209652717358,2.6895325342464123,6533.493619494375,Volume 2.69σ from mean
2025-10-12T18:27:36.476967+00:00,volume_anomaly,moderate,volume_total,19619.5566397339,2.82522552444997,7843.58341882609,Volume 2.83σ from mean
2025-10-12T19:29:30.587866+00:00,volume_anomaly,moderate,volume_total,7327.1025649599205,2.839876559043348,2538.0872778198864,Volume 2.84σ from mean
2025-10-12T20:02:25.808752+00:00,volume_anomaly,moderate,volume_total,13184.334428933127,2.7941346744766076,6215.646030292947,Volume 2.79σ from mean
2025-10-12T20:12:42.474792+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,88.52,28.369999999999997,60.15,Sudden seller dominance surge
2025-10-12T20:49:43.278297+00:00,volume_anomaly,moderate,volume_total,4053.0809838707423,2.7084753966882067,4708.417194867844,Volume 2.71σ from mean
2025-10-13T10:31:04.819236+00:00,seller_surge,high,consolidated_sellers_pct_notional,75.17,33.67,41.5,Sudden seller dominance surge
2025-10-13T10:31:04.819236+00:00,volume_anomaly,moderate,volume_total,6511.975797266441,2.6753328922175044,3149.6612810530323,Volume 2.68σ from mean
2025-10-13T10:45:30.337669+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,88.52,23.529999999999987,64.99000000000001,Sudden seller dominance surge
2025-10-13T11:38:55.203327+00:00,volume_anomaly,moderate,volume_total,3133.32696536921,2.6933113252425573,2085.4581810401514,Volume 2.69σ from mean
2025-10-13T12:24:20.841853+00:00,volume_anomaly,moderate,volume_total,2658.208021726797,2.5215768075304124,2850.2910590644165,Volume 2.52σ from mean
2025-10-13T12:28:28.913378+00:00,volume_anomaly,moderate,volume_total,5769.917485136359,2.8203887961738214,3105.2588056691884,Volume 2.82σ from mean
2025-10-13T12:38:47.977721+00:00,seller_surge,high,consolidated_sellers_pct_notional,89.8,42.779999999999994,47.02,Sudden seller dominance surge
2025-10-13T13:13:48.318797+00:00,seller_surge,high,consolidated_sellers_pct_notional,88.38,52.67999999999999,35.7,Sudden seller dominance surge
2025-10-13T13:44:37.689457+00:00,seller_surge,high,consolidated_sellers_pct_notional,96.9,34.17000000000001,62.73,Sudden seller dominance surge
2025-10-13T13:56:57.258861+00:00,volume_anomaly,moderate,volume_total,6633.297692306807,2.6838024402372422,3673.7471371487145,Volume 2.68σ from mean
2025-10-13T14:56:31.170895+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,95.41,26.310000000000002,69.1,Sudden seller dominance surge
2025-10-13T15:25:16.914163+00:00,seller_surge,high,consolidated_sellers_pct_notional,94.32,58.64999999999999,35.67,Sudden seller dominance surge
2025-10-13T15:39:39.984911+00:00,seller_surge,high,consolidated_sellers_pct_notional,93.72,49.81,43.91,Sudden seller dominance surge
2025-10-14T11:14:55.251953+00:00,buyer_surge,high,consolidated_buyers_pct_notional,80.11,69.86,10.25,Sudden buyer dominance surge
2025-10-14T11:14:55.251953+00:00,price_drop,high,price_usd,0.0153548,-15.641310200090109,0.0182018,Price changed 15.64%
2025-10-14T11:14:55.251953+00:00,volume_anomaly,moderate,volume_total,3701.4091722346398,2.830309226163802,1817.7565337281926,Volume 2.83σ from mean
2025-10-14T12:31:05.450689+00:00,buyer_surge,high,consolidated_buyers_pct_notional,72.87,33.02,39.85,Sudden buyer dominance surge
2025-10-14T12:31:05.450689+00:00,volume_anomaly,moderate,volume_total,2970.6483136051,2.609939720481065,1851.3824094986994,Volume 2.61σ from mean
2025-10-14T12:53:43.407024+00:00,volume_anomaly,moderate,volume_total,7686.178862531,2.5360047062751043,3939.963868794634,Volume 2.54σ from mean
2025-10-14T14:42:42.936988+00:00,buyer_surge,high,consolidated_buyers_pct_notional,89.18,53.24000000000001,35.94,Sudden buyer dominance surge
2025-10-14T14:42:42.936988+00:00,volume_anomaly,moderate,volume_total,8502.79875993608,2.8379573632694264,2456.3528265659274,Volume 2.84σ from mean
2025-10-14T15:42:23.398178+00:00,volume_anomaly,moderate,volume_total,2293.8255100625,2.811157967337609,1523.5225929512494,Volume 2.81σ from mean
2025-10-14T19:14:37.615542+00:00,volume_anomaly,moderate,volume_total,1746.2670957822706,2.5828540353439684,1594.6194452926754,Volume 2.58σ from mean
2025-10-14T19:51:37.987052+00:00,volume_anomaly,moderate,volume_total,1951.9198594496002,2.73986510968054,1304.239362547079,Volume 2.74σ from mean
2025-10-14T19:57:48.172798+00:00,buyer_surge,high,consolidated_buyers_pct_notional,89.99,40.669999999999995,49.32,Sudden buyer dominance surge
2025-10-14T19:57:48.172798+00:00,volume_anomaly,moderate,volume_total,14496.1440030571,2.833210834325667,2822.329414324516,Volume 2.83σ from mean
2025-10-14T20:16:18.195062+00:00,buyer_surge,moderate,consolidated_buyers_pct_notional,71.05,25.949999999999996,45.1,Sudden buyer dominance surge
2025-10-15T09:09:53.421956+00:00,price_drop,moderate,price_usd,0.01601985,-5.374841994589419,0.0169298,Price changed 5.37%
2025-10-15T09:09:53.421956+00:00,volume_anomaly,moderate,volume_total,5087.62520192297,2.74577498008974,2026.91551727903,Volume 2.75σ from mean
2025-10-15T09:57:29.407047+00:00,seller_surge,high,consolidated_sellers_pct_notional,85.4,55.61,29.790000000000006,Sudden seller dominance surge
2025-10-15T09:57:29.407047+00:00,volume_anomaly,moderate,volume_total,4365.2180650946,2.7543144486712334,2333.695719125722,Volume 2.75σ from mean
2025-10-15T10:36:43.032223+00:00,volume_anomaly,moderate,volume_total,1189.5799312254,2.771559034049603,3924.916954731433,Volume 2.77σ from mean
2025-10-15T10:57:19.928656+00:00,volume_anomaly,moderate,volume_total,2130.1201505911804,2.727342148231789,1289.5134811230068,Volume 2.73σ from mean
2025-10-15T11:13:49.190558+00:00,buyer_surge,moderate,consolidated_buyers_pct_notional,76.94,20.29,56.65,Sudden buyer dominance surge
2025-10-15T11:20:02.737485+00:00,volume_anomaly,moderate,volume_total,6809.61764166539,2.6835559718417987,2808.7663115786736,Volume 2.68σ from mean
2025-10-15T11:50:57.102609+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,75.57,28.89999999999999,46.67,Sudden seller dominance surge
2025-10-15T12:11:29.751531+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,78.97,24.439999999999998,54.53,Sudden seller dominance surge
2025-10-15T12:11:29.751531+00:00,volume_anomaly,moderate,volume_total,3028.48272043308,2.7987418383275187,1446.434807822652,Volume 2.80σ from mean
2025-10-15T12:50:33.218378+00:00,buyer_surge,high,consolidated_buyers_pct_notional,88.74,32.029999999999994,56.71,Sudden buyer dominance surge
2025-10-15T13:19:24.297598+00:00,volume_anomaly,moderate,volume_total,1751.6174359326403,2.8285080262639783,3072.6852081312077,Volume 2.83σ from mean
2025-10-15T13:44:03.871870+00:00,volume_anomaly,moderate,volume_total,1252.22866149324,2.5147557665306888,1905.611881974377,Volume 2.51σ from mean
2025-10-15T13:54:20.637387+00:00,volume_anomaly,moderate,volume_total,6465.45314086512,2.732217811834817,2563.3810956196103,Volume 2.73σ from mean
2025-10-15T14:06:40.548532+00:00,seller_surge,high,consolidated_sellers_pct_notional,72.27,35.669999999999995,36.6,Sudden seller dominance surge
2025-10-15T14:35:26.553126+00:00,volume_anomaly,moderate,volume_total,7435.91309507117,2.8226024529560507,2589.5571125151428,Volume 2.82σ from mean
2025-10-15T16:49:17.719168+00:00,buyer_surge,high,consolidated_buyers_pct_notional,72.96,36.879999999999995,36.08,Sudden buyer dominance surge
2025-10-15T17:34:35.553349+00:00,volume_anomaly,moderate,volume_total,2131.90406433148,2.7794641757489353,1573.6617494165869,Volume 2.78σ from mean
2025-10-15T18:24:04.368760+00:00,volume_anomaly,moderate,volume_total,1348.6171652036,2.7222886829501696,3152.4876751124384,Volume 2.72σ from mean
2025-10-15T18:36:26.787949+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,84.11,22.490000000000002,61.62,Sudden seller dominance surge
2025-10-15T18:54:59.928072+00:00,buyer_surge,high,consolidated_buyers_pct_notional,71.4,43.42,27.98,Sudden buyer dominance surge
2025-10-15T18:54:59.928072+00:00,volume_anomaly,moderate,volume_total,6543.204735991311,2.8430175880867843,2580.216824680069,Volume 2.84σ from mean
2025-10-15T19:36:11.443989+00:00,volume_anomaly,moderate,volume_total,15943.099531573975,2.7012137621464447,6922.165347746088,Volume 2.70σ from mean
2025-10-15T21:42:15.582158+00:00,buyer_surge,moderate,consolidated_buyers_pct_notional,75.07,21.96999999999999,53.1,Sudden buyer dominance surge
2025-10-15T21:42:15.582158+00:00,volume_anomaly,moderate,volume_total,2147.5969543148303,2.6934309972073973,1323.530542076748,Volume 2.69σ from mean
2025-10-16T09:17:28.657952+00:00,buyer_surge,high,consolidated_buyers_pct_notional,84.03,36.160000000000004,47.87,Sudden buyer dominance surge
2025-10-16T09:17:28.657952+00:00,price_surge,moderate,price_usd,0.01601024,5.340298014486855,0.01519859,Price changed 5.34%
